mfcc_mean_4,mfcc_mean_5,rms_std,mfcc_mean_2,mfcc_mean_8,delta2_std_2,mfcc_std_13,spectral_centroid_mean,mfcc_std_11,spectral_centroid_std,spectral_rolloff_std,delta2_std_13,mfcc_mean_3,mfcc_mean_6,mfcc_std_12,mfcc_mean_7,Label
21.5313892364502,-5.779347896575928,0.0099244369193911,106.8585357666016,11.63288879394531,2.015992403030396,11.19538116455078,1582.577703588382,9.71039867401123,495.8115127666655,1764.393949396375,0.7142595052719116,22.67879295349121,5.310574531555176,7.031270027160645,27.64216423034668,Ripe
19.2267017364502,-13.28326320648193,0.0078864824026823,117.1151504516602,10.33725547790527,1.884133815765381,11.43573951721191,1811.339883690713,8.729653358459473,460.2374870527663,1628.573535611874,0.6690518856048584,16.81328773498535,0.1160009056329727,6.10711145401001,29.15873527526855,Ripe
20.19520950317383,-11.57238864898682,0.0091046383604407,111.6841201782227,7.219698905944824,1.994483590126038,12.59476757049561,1811.483209474442,10.30670738220215,461.5049609240119,1649.570772630259,0.7402414083480835,21.21328163146973,-1.115225672721863,7.710361957550049,23.14014625549316,Ripe
20.39523696899414,-14.52206134796143,0.0068359998986124,131.3588104248047,8.054604530334473,1.877697229385376,13.16969966888428,1884.464556532579,8.585301399230957,478.8587891223858,1693.841912146968,0.729119598865509,15.01820182800293,-1.027653455734253,6.243644714355469,28.08273124694824,Ripe
14.88780403137207,-11.13231182098389,0.0092979865148663,111.7918243408203,9.508949279785156,2.092635154724121,12.32898807525635,1960.454597414151,8.136853218078613,960.7730785686088,2125.295148220248,0.7669563293457031,15.14623641967773,1.110066771507263,6.638049602508545,25.93152236938477,Ripe
18.0529842376709,-15.4323902130127,0.0070548211224377,132.4232940673828,7.681363582611084,2.029665470123291,13.32856369018555,1869.405613740728,9.12929916381836,462.8437871458492,1628.055156754682,0.8559529781341553,13.96994400024414,-1.327369451522827,6.506213188171387,28.08974647521973,Ripe
17.22734069824219,-13.74450206756592,0.0087925512343645,117.4589385986328,7.081708908081055,2.118200302124023,11.61142158508301,2040.953262388914,8.012208938598633,959.7902069877453,2059.621331680064,0.6832869052886963,14.475266456604,-5.087376117706299,5.864234447479248,21.79971122741699,Ripe
17.79694557189941,-17.02449035644531,0.0063565829768776,137.4818420410156,7.386329174041748,1.913920521736145,12.55423164367676,1950.436596729409,7.966197490692139,474.9462424246197,1546.921351550724,0.8620926737785339,12.52365970611572,-1.843096494674683,6.685861110687256,32.40655517578125,Ripe
22.31770133972168,-15.3697624206543,0.0078304829075932,138.04443359375,5.222590446472168,1.983745694160461,10.27965450286865,2100.843856009759,9.31069278717041,558.2101386538029,1667.942613981369,0.7009356021881104,5.515331745147705,-9.21866512298584,5.915691375732422,26.33575248718262,Ripe
25.00029182434082,-13.36299419403076,0.0071177249774336,141.9553680419922,11.28495025634766,1.954910755157471,12.68659591674805,1615.554525445062,9.222606658935549,474.2821139810902,1694.442081299716,0.72979736328125,10.37520980834961,-4.252470970153809,5.95621395111084,34.6116828918457,Ripe
25.04960823059082,-16.4046688079834,0.0080176591873168,134.9198760986328,5.682219982147217,2.067270994186401,10.64737224578857,2185.533817464814,10.63701057434082,995.0491733112558,1979.182219137747,0.6355410814285278,4.350746154785156,-12.29747200012207,6.536084175109863,27.78099060058594,Ripe
23.96141624450684,-15.99919033050537,0.0078724948689341,142.5820617675781,7.185218811035156,1.896667718887329,11.52243709564209,1836.768240829911,10.86757183074951,502.9220722831008,1597.03475867333,0.6765784621238708,5.109675884246826,-8.996617317199707,6.390450000762939,30.92618370056152,Ripe
22.03508949279785,-15.96480178833008,0.0063491370528936,143.0576019287109,7.450306415557861,1.708981394767761,12.58920955657959,1597.687969812082,8.734543800354004,421.939733201957,1663.74429025642,0.6535365581512451,18.03131866455078,-0.7856239080429077,5.431613922119141,30.02611541748047,Ripe
21.18820953369141,-17.81071853637695,0.0073062907904386,139.9954071044922,7.719282627105713,2.142811059951782,11.07816791534424,2189.300610409738,8.811188697814941,957.9319881633972,1943.036704024692,0.675886332988739,-0.6243696212768555,-9.507940292358398,5.453411102294922,32.71095657348633,Ripe
21.3532829284668,-15.27154445648193,0.007913970388472,128.8109283447266,7.17411470413208,2.021632671356201,9.911554336547852,2277.858910205701,11.61797332763672,572.0864942941574,1292.549430467577,0.6579468846321106,-2.840906858444214,-10.367112159729,6.330854415893555,29.80481338500977,Ripe
22.51592063903809,-16.76340866088867,0.0080221453681588,131.6972503662109,8.7855224609375,2.350585699081421,11.47932052612305,2192.521291555808,10.04202461242676,1025.87750190341,1996.282036481193,0.6393916010856628,3.649658918380737,-10.46968364715576,5.500919342041016,28.89213180541992,Ripe
23.8528938293457,-18.65099334716797,0.0072574699297547,137.5577392578125,9.496707916259766,2.092149019241333,10.37387943267822,2229.104115784621,11.78372764587402,533.7935891402592,1133.801551011253,0.6640769243240356,-1.103063225746155,-14.54867935180664,6.198807239532471,32.77540588378906,Ripe
23.88457870483398,-18.13798141479492,0.0082085002213716,137.6256256103516,7.826898097991943,2.038578987121582,10.51797008514404,2319.54150209613,12.99618530273438,649.4116619869035,1373.109235133938,0.5886414647102356,-5.664374828338623,-15.66585350036621,6.085178852081299,30.48960876464844,Ripe
23.88457870483398,-18.13798141479492,0.0082085002213716,137.6256256103516,7.826898097991943,2.038578987121582,10.51797008514404,2319.54150209613,12.99618530273438,649.4116619869035,1373.109235133938,0.5886414647102356,-5.664374828338623,-15.66585350036621,6.085178852081299,30.48960876464844,Ripe
27.53898811340332,-14.46965408325195,0.0071710245683789,124.992561340332,8.897200584411621,2.274510383605957,9.523429870605469,2446.086169269659,11.14066410064697,684.0260244879584,1169.232963279745,0.5757923722267151,-0.959393322467804,-13.19969272613525,5.390467643737793,31.83832740783691,Ripe
29.50116539001465,-15.95222663879395,0.0068608270958065,132.5226440429688,9.596176147460938,2.443506717681885,9.573822975158691,2465.087398198296,11.56524467468262,711.1376487639372,1289.222955627205,0.6550852060317993,-3.1099534034729,-15.49885940551758,5.8475022315979,33.51095962524414,Ripe
28.00602531433105,-12.89595508575439,0.0074535962194204,126.3352508544922,10.37721729278564,2.186564445495605,9.597911834716797,2288.32743393455,11.83708953857422,576.6697113324099,1088.170454541997,0.6292321681976318,1.400452852249146,-11.02874374389648,5.983459949493408,33.18655395507812,Ripe
28.56077003479004,-12.73605728149414,0.0086375698447227,125.5164642333984,9.984625816345217,2.290279865264893,9.35109806060791,2554.403772829456,13.93929576873779,764.1949174901672,1353.653641973526,0.6269341707229614,-3.526037693023682,-14.24315929412842,5.407063484191895,30.03298950195312,Ripe
23.4027214050293,-12.68026256561279,0.0061297942884266,143.1533203125,9.069008827209473,2.022603511810303,12.69277477264404,1566.355872633612,8.959771156311035,494.5634439140932,1783.930160963863,0.6178098320960999,14.0375919342041,0.6647545099258423,5.671072959899902,29.80192184448242,Ripe
27.35515213012695,-14.51624965667725,0.0083613917231559,118.9440536499023,7.928335189819336,2.103378057479858,10.13089847564697,2476.884500376177,10.16686153411865,709.6731937692558,1252.871048236622,0.6375450491905212,0.239298090338707,-9.85317611694336,5.365890026092529,31.61641693115234,Ripe
26.11977958679199,-13.51863288879395,0.0084007354453206,125.8837051391602,9.995010375976562,2.186641931533813,10.69324684143066,2268.39933013007,11.6789722442627,655.8801268358247,1252.375892989967,0.6226800680160522,2.13472580909729,-10.94107913970947,5.876896858215332,29.20944786071777,Ripe
26.58484840393066,-14.22351264953613,0.0085581978783011,121.929931640625,7.557056903839111,2.289360761642456,9.910018920898438,2307.25021387595,11.97756862640381,673.6226740974803,1315.371312040586,0.625802218914032,0.9575098156929016,-11.0452766418457,6.818681716918945,29.94306373596191,Ripe
24.93180656433105,-11.87327671051025,0.0080543346703052,125.3102569580078,10.67394065856934,2.166329383850098,11.36859512329102,2211.177927142738,11.81405925750732,667.9707253464738,1323.801423273655,0.7164083123207092,0.0027400027029216,-9.577811241149902,6.485132217407227,29.59921073913574,Ripe
25.43081474304199,-12.54565238952637,0.0090989591553807,128.9054412841797,9.940927505493164,2.214874505996704,10.21277141571045,2218.269986564953,11.85628890991211,631.1281368755695,1285.817918238614,0.6685186624526978,0.1754656434059143,-10.49515342712402,6.256036281585693,28.52171516418457,Ripe
23.45464134216309,-16.87391471862793,0.0062640714459121,131.0994415283203,11.20404148101807,2.102268934249878,11.15456771850586,2398.329446270566,12.42277050018311,614.3114517082507,1072.099126105771,0.6872262358665466,-0.6421730518341064,-11.30585861206055,5.681958675384521,35.22745513916016,Ripe
21.54248237609863,-16.93996810913086,0.0068922904320061,151.2498779296875,10.90209102630615,2.163146495819092,10.33676815032959,1720.149519252495,9.214570045471191,538.93189212411,1621.762114500302,0.7495523691177368,5.025265216827393,-8.976641654968262,7.252099514007568,35.73183059692383,Ripe
11.55181980133057,-25.7778205871582,0.0060395910404622,155.4922637939453,13.25484848022461,1.97671377658844,12.39745426177979,1936.913138235806,9.619175910949709,445.4044246131357,1449.08268430803,0.7163921594619751,-4.948007583618164,-14.36660766601562,6.966134071350098,36.23672485351562,Ripe
26.15490913391113,-14.48327541351318,0.0058186678215861,145.8485260009766,14.88069725036621,2.117168188095093,10.72973918914795,1907.716816342328,11.77410125732422,948.2115855177112,1892.573051435808,0.6467365026473999,1.465762138366699,-7.193245887756348,5.617919445037842,41.11394882202148,Ripe
26.15490913391113,-14.48327541351318,0.0058186678215861,145.8485260009766,14.88069725036621,2.117168188095093,10.72973918914795,1907.716816342328,11.77410125732422,948.2115855177112,1892.573051435808,0.6467365026473999,1.465762138366699,-7.193245887756348,5.617919445037842,41.11394882202148,Ripe
24.09769248962402,-12.68844509124756,0.0061890054494142,147.6750030517578,9.97803783416748,1.727822184562683,12.37471389770508,1631.99118433251,8.326979637145996,431.3465871418862,1638.04277653634,0.6200753450393677,12.60125350952148,2.55110764503479,5.219781875610352,34.81813430786133,Ripe
24.55293273925781,-10.80863380432129,0.005883424077183,162.8220977783203,21.21453857421875,1.905271291732788,10.67746734619141,1373.65540656907,7.93513011932373,1056.51319184506,2396.690979348478,0.7021240592002869,7.774679660797119,-0.3645488321781158,6.024008274078369,46.4349479675293,Ripe
32.69586944580078,-11.77628803253174,0.0066547039896249,145.6126251220703,14.17693138122559,2.086655139923096,10.41014289855957,1800.188007861281,11.43917655944824,484.3848267080382,1419.819895020663,0.6590437293052673,1.748709678649902,-9.392930030822754,6.492273807525635,39.35154724121094,Ripe
31.08113288879395,-9.742119789123535,0.0072619207203388,133.6623687744141,12.00188827514648,2.176860570907593,9.245423316955566,1951.158787362187,12.22146415710449,453.7935470670226,1182.489569178035,0.6471738815307617,1.56903862953186,-9.372121810913086,5.875968456268311,34.30253601074219,Ripe
25.57462692260742,-13.78100872039795,0.0068271472118794,136.5443878173828,13.33972549438477,2.021097421646118,14.03402328491211,1863.743993664866,10.4135046005249,466.7921526944288,1313.372549928005,0.7229564785957336,2.247908115386963,-8.236913681030273,6.159966945648193,34.32345581054688,Ripe
21.90773582458496,-14.437668800354,0.0078689465299248,130.7256469726562,10.83342361450195,2.234961271286011,11.98795509338379,2127.580289213897,9.313138961791992,565.1313524946031,1322.831416916812,0.6805756688117981,0.6346880197525024,-8.883131980895996,5.933434963226318,30.50574684143066,Ripe
25.8044548034668,-11.09329319000244,0.0076603973284363,127.6160354614258,11.1941385269165,2.115094184875488,12.20887851715088,2229.626404621266,10.08389759063721,1118.021704768584,2156.777522809568,0.6802980899810791,0.7484003305435181,-7.212997436523438,6.150802135467529,31.28470993041992,Ripe
26.12999725341797,-13.60827827453613,0.0086782751604914,132.193603515625,12.01342487335205,1.967721581459045,12.28305912017822,2033.22815266086,9.918115615844728,475.3282683335041,1164.930138818521,0.6265186667442322,1.703693270683289,-9.550569534301758,5.673569202423096,31.49477577209473,Ripe
23.98383331298828,-12.97683143615723,0.0085162185132503,131.694091796875,11.5865306854248,1.923866510391235,12.69516086578369,2004.940940823343,10.64004993438721,526.3819420465229,1322.020481795024,0.6324222683906555,1.538492202758789,-7.24070405960083,5.753609180450439,31.63347053527832,Ripe
21.41307830810547,-17.55409240722656,0.0096198711544275,136.8296203613281,11.38690567016602,1.882301568984985,12.56397914886475,1986.007492529079,12.35871982574463,500.0442863559715,1338.539232003644,0.6966052651405334,-0.6184812784194946,-11.06098365783691,6.666777610778809,30.19574737548828,Ripe
27.31315994262695,-11.26105690002441,0.009089027531445,127.3342666625977,11.29488945007324,2.104952096939087,11.73072624206543,2077.122318218833,10.54619026184082,576.5521324330874,1382.116212205661,0.6063299179077148,2.93916654586792,-8.621467590332031,5.738420486450195,29.07861137390137,Ripe
19.70219039916992,-15.43619632720947,0.0060897138901054,148.6757659912109,9.65972900390625,1.910595893859863,13.45132637023926,1699.143096483999,8.552970886230469,421.5534071959993,1554.059957481164,0.6558531522750854,1.639566898345947,0.3630598783493042,5.612894058227539,34.91360092163086,Ripe
26.75517272949219,-11.47138214111328,0.0090369284152984,123.1400146484375,10.67133140563965,2.054526329040527,11.36964130401611,2403.318951138559,10.71157455444336,1074.209831266504,1983.438972164576,0.6180181503295898,-0.4246870577335358,-8.690858840942383,5.941879272460938,29.52503204345703,Ripe
19.17316818237305,-16.25534439086914,0.0070465961471199,130.2478790283203,10.73579978942871,1.882662892341614,11.96033763885498,1695.994827646357,8.466767311096191,419.5665562415619,1624.656515040391,0.7115517258644104,18.71570777893066,-0.7867608070373535,5.870886325836182,29.86218070983887,Ripe
21.41610527038574,-18.32437515258789,0.0064090564846992,143.4642028808594,8.294181823730469,1.814005732536316,11.97989463806152,1797.476080642838,9.86929416656494,380.6101355314803,1514.983034626823,0.6130553483963013,13.63151836395264,-3.233487606048584,5.686902523040771,30.66331100463867,Ripe
20.45079612731934,-13.63709163665771,0.006749402731657,129.7759399414062,9.683999061584473,2.167250394821167,12.16116714477539,1961.943035892588,9.605215072631836,929.243791965822,2062.151704731478,0.6707670092582703,12.85806846618652,-0.3897650539875031,6.662344932556152,29.92027854919434,Ripe
31.65511322021484,-5.273761749267578,0.0062167118303477,99.49527740478516,12.79389667510986,2.037759304046631,8.59809398651123,2291.096682920035,11.23079967498779,556.9707271044331,1253.836887976582,0.7777068614959717,16.48993301391602,3.502113819122314,6.843307495117188,35.81727981567383,Unripe
17.19039154052734,-17.32976913452148,0.0097582936286926,125.3634948730469,6.828882694244385,2.415193557739258,13.13300514221191,2065.158107327196,10.04345417022705,668.9068037038639,1686.303622568015,0.7657281160354614,4.922118663787842,-8.859580993652344,8.25101375579834,26.81108856201172,Unripe
21.29425048828125,-15.49319934844971,0.0082000819966197,130.0421600341797,6.876284122467041,2.219635963439941,12.4307165145874,2069.48488871463,7.896048069000244,535.5705867051649,1450.665054059172,0.6504428386688232,4.376285076141357,-7.636029720306396,5.896384716033936,29.30948448181152,Unripe
19.47534370422363,-16.18894958496094,0.0093138525262475,119.6517944335938,5.410995006561279,2.235673427581787,10.49203872680664,2353.892756682872,8.175440788269043,1048.766864690687,2058.946343567293,0.6278588771820068,3.822353839874268,-9.537471771240234,5.815338611602783,25.44390678405762,Unripe
15.90319919586182,-21.98037719726562,0.0082137025892734,130.7407073974609,7.14188814163208,2.010470867156982,13.82336235046387,2143.767661064937,10.77812385559082,573.6431751931801,1504.305943677819,0.6836844682693481,3.041702270507812,-11.90421867370605,8.511163711547852,27.49373817443848,Unripe
14.47293472290039,-19.88694381713867,0.0094274235889315,122.1598129272461,7.925056457519531,2.098790884017944,13.09353351593018,2060.966411076659,9.478179931640623,599.4596850229927,1600.334239964688,0.7175694704055786,5.100123882293701,-9.5455904006958,7.757960796356201,26.6957836151123,Unripe
18.62048149108887,-17.43797874450684,0.0095021808519959,124.0284805297852,8.812374114990234,2.088227987289429,12.7497730255127,2031.844693519991,9.888457298278809,981.9606876501877,2068.648455990224,0.6950491666793823,7.076758861541748,-8.53116226196289,7.560389995574951,27.86799049377441,Unripe
15.77340030670166,-17.35566711425781,0.0105935493484139,113.0265579223633,6.389783382415771,2.050843238830566,11.57205295562744,2212.349735043354,8.855138778686523,608.9256089188567,1615.701891825752,0.589765191078186,5.071743488311768,-9.520386695861816,7.419015407562256,23.60321807861328,Unripe
18.26441383361816,-17.2216739654541,0.0106830187141895,116.2347259521484,5.51737642288208,2.288057088851929,11.53204154968262,2232.6078312531,10.66936111450195,664.2421570489481,1617.318331628252,0.6963666677474976,2.702956199645996,-11.39306545257568,6.999786853790283,22.50443267822266,Unripe
22.51358795166016,-14.89388656616211,0.0098398523405194,121.2354354858398,5.198339462280273,2.125631093978882,11.46668720245361,2439.184174397596,9.687938690185549,717.2077988883201,1667.138420498487,0.6415966153144836,0.0496014393866062,-9.304849624633787,5.595575332641602,25.61147880554199,Unripe
23.24336242675781,-16.06633567810059,0.0100922649726271,128.4924926757812,6.054229259490967,2.301170587539673,10.31198883056641,2207.254701424072,9.579374313354492,557.8086308778278,1436.591366060654,0.6881170272827148,1.55424177646637,-9.453829765319824,5.567008495330811,27.47160720825195,Unripe
23.32172393798828,-11.62060070037842,0.0075038447976112,105.0376281738281,11.49356746673584,2.144775390625,9.33590602874756,2149.458499140795,10.46637535095215,993.0219713779136,1933.62237464835,0.7161023020744324,17.65132141113281,-1.005414247512817,6.073834896087646,30.80860710144043,Unripe
21.69997406005859,-16.8570499420166,0.0096271270886063,126.5580291748047,5.609946727752686,2.037014961242676,10.71097850799561,2285.253085317537,9.676292419433594,589.4401350796778,1443.809110709092,0.6649423837661743,1.089964509010315,-10.10671043395996,5.64473819732666,26.40000343322754,Unripe
16.94230270385742,-19.94818115234375,0.0095455469563603,132.7239532470703,8.306631088256836,2.03317928314209,13.19137573242188,1955.948998818544,8.853907585144043,508.6508529443856,1601.549747352244,0.6173756122589111,5.067882537841797,-8.855213165283203,6.512680053710938,28.9813232421875,Unripe
15.17709159851074,-19.32535552978516,0.0109751177951693,121.7268371582031,5.497287273406982,2.240689992904663,12.89253997802734,2133.128884959289,10.42109870910645,562.9876690168636,1563.005131691301,0.746117889881134,2.18879508972168,-10.92157173156738,8.710567474365234,24.03752326965332,Unripe
21.578125,-15.15361213684082,0.0098410826176404,116.8488006591797,4.768612861633301,2.202397584915161,11.95403289794922,2331.925594100295,9.56284523010254,691.9216706343578,1749.176963893716,0.6251100897789001,3.929056406021118,-9.234827995300291,6.230743885040283,24.19977188110352,Unripe
17.89433670043945,-17.15188789367676,0.0105233611539006,118.6138076782227,6.799642562866211,2.078159332275391,13.18500423431396,2154.688614063746,9.603370666503906,550.2821766278264,1526.809101926757,0.6651840209960938,4.673579216003418,-8.704388618469238,7.81699800491333,25.17835998535156,Unripe
22.37124633789062,-10.62243270874023,0.0108176376670599,112.6963348388672,6.434099674224854,1.959103584289551,10.81709098815918,2084.756336052699,8.310208320617676,521.3009444375033,1576.860294032362,0.6095716953277588,6.837534427642822,-4.543189525604248,5.994943618774414,24.63744735717773,Unripe
23.26907539367676,-17.21258735656738,0.0094631798565387,134.6908111572266,6.536996364593506,2.111901044845581,11.19611930847168,2086.793485051163,8.850440979003906,583.1641568593724,1577.215589517024,0.6705256700515747,4.006579875946045,-9.48728370666504,5.622696876525879,27.44926452636719,Unripe
12.50197219848633,-18.85699844360352,0.0113162966445088,113.3144073486328,5.144975662231445,1.997422218322754,14.42578983306885,2167.105623023191,10.17276573181152,576.347338597947,1600.898220711824,0.7100830674171448,3.621613264083862,-8.892955780029297,10.30543518066406,23.24839401245117,Unripe
6.478925704956055,-22.98479080200195,0.0112252384424209,118.4833374023438,7.464072704315186,2.194231748580933,13.31696701049805,1966.449096883206,9.643353462219238,517.3328105932873,1653.005165785318,0.7378637790679932,3.520868539810181,-9.697548866271973,9.593798637390137,24.51527214050293,Unripe
11.1623363494873,-19.09588813781738,0.0067813908681273,116.1141662597656,9.996501922607422,2.119987964630127,16.65148162841797,2151.785195076979,10.64400577545166,579.1937929499023,1673.990208081309,0.7471069097518921,10.52575588226318,0.362717479467392,8.947972297668457,30.66053581237793,Unripe
19.00026512145996,-13.63850021362305,0.0074767442420125,105.0821914672852,12.04389476776123,2.167907953262329,9.717889785766602,2123.836348556625,11.15859699249268,545.3879619899863,1515.62342183362,0.8342882990837097,16.72814750671387,0.3876707553863525,7.723188877105713,32.44403457641602,Unripe
13.64777660369873,-21.48369979858398,0.0086800744757056,123.9382934570312,11.94449424743652,2.469193935394287,13.08460140228271,2094.993423508582,8.964323997497559,771.1759874985112,2009.001295120135,0.7067232728004456,11.99313640594482,-3.707533597946167,6.330093860626221,30.65182304382324,Unripe
12.00028705596924,-13.25358009338379,0.0089250747114419,116.2781677246094,10.55295181274414,2.024811983108521,14.65123271942139,2086.153289575594,8.352340698242188,612.4594068654126,1667.310290233553,0.7535290718078613,7.039005756378174,-1.433337569236755,6.841367721557617,25.2645206451416,Unripe
-7.110502243041992,-33.70038604736328,0.0087003465741872,135.7807464599609,9.68430995941162,1.968606114387512,17.75296401977539,1896.072048512614,7.45432186126709,512.5982230417984,1655.716826590599,0.7554954886436462,1.755560517311096,-7.686161518096924,7.053586006164551,30.16037559509277,Unripe
-2.438433647155762,-29.70075988769531,0.0071828155778348,138.3804931640625,9.35642910003662,2.091861248016357,17.25672340393066,1880.234540302298,7.61327600479126,480.1003478496106,1529.382033266683,0.7185513973236084,2.842464208602905,-2.949593305587769,7.908697128295898,32.4669189453125,Unripe
14.40920257568359,-21.26702117919922,0.0072524524293839,126.448616027832,11.23520755767822,2.143238067626953,14.81375217437744,2078.26211467612,7.309959888458252,574.778804870215,1617.298120558911,0.7239523530006409,10.67003631591797,-4.192150592803955,5.789580345153809,31.44084548950195,Unripe
16.62068176269531,-17.0068244934082,0.0090379705652594,123.3741989135742,11.54251861572266,2.259201049804688,13.51255416870117,1840.895770623118,7.750040054321289,689.8859437749662,1900.801988972781,0.6773563623428345,11.16518211364746,-2.441304683685303,5.943794727325439,30.70193672180176,Unripe
15.4876708984375,-19.54985046386719,0.0089482357725501,124.9702758789062,9.1034517288208,2.078496217727661,14.55755424499512,1973.122032664529,8.62568187713623,505.2672045798404,1477.532920594318,0.6747158765792847,8.247925758361816,-6.66917610168457,7.267906188964844,27.94606018066406,Unripe
14.38217449188232,-22.58378028869629,0.0088234934955835,133.5870056152344,7.534066200256348,2.201049089431763,14.83789157867432,2161.044564089771,6.973880767822266,686.4514067798472,1924.438121025334,0.6741594672203064,3.987934589385986,-7.415419578552246,5.374751091003418,29.43730926513672,Unripe
21.2364444732666,-16.81627082824707,0.0087240329012274,125.1551361083984,9.051175117492676,2.107353210449219,13.78316020965576,2244.726763262697,6.787065029144287,727.420184321109,1951.194008257548,0.6560139060020447,5.074324607849121,-5.840804576873779,4.910188674926758,29.63177680969238,Unripe
12.92675971984863,-21.31852149963379,0.0091468980535864,131.11279296875,6.735504627227783,1.997011542320251,16.14946365356445,2020.763806921042,7.530687808990479,597.2466608488735,1785.882357036684,0.6570324897766113,3.906847715377808,-8.313112258911133,7.425198554992676,25.62868309020996,Unripe
22.7449836730957,-10.91864109039307,0.0065557472407817,102.7660064697266,10.62376689910889,2.278081178665161,11.50119876861572,2396.43623702091,11.51541805267334,574.5650635146118,1251.823714880466,0.8222032189369202,13.49868011474609,0.530661404132843,8.281089782714844,32.48215866088867,Unripe
18.79678153991699,-19.30934524536133,0.0077693690545856,135.3774871826172,8.58842945098877,2.180009365081787,14.71522235870361,2128.64096272063,7.633332252502441,593.6743185690694,1755.894742606753,0.8293599486351013,5.261757373809814,-4.824090957641602,5.475710868835449,30.55459022521973,Unripe
18.98409080505371,-16.3869686126709,0.0090667773038148,125.8868026733398,6.986178398132324,2.114446640014648,12.92050457000732,2145.799845382569,7.503962993621826,602.6425225126255,1743.379282455978,0.6699298620223999,5.266898632049561,-5.567739009857178,5.29279088973999,26.08706092834473,Unripe
18.63167953491211,-15.44003295898438,0.0108707342296838,121.8093643188477,7.027257919311523,2.198073387145996,12.15768623352051,2066.86234958869,7.263925075531006,615.6707843593138,1817.93170301729,0.6698842644691467,6.296672344207764,-6.919617176055908,5.221688270568848,22.88044357299805,Unripe
19.64877128601074,-14.11843490600586,0.0107418121770024,116.5562057495117,6.587443828582764,2.117236614227295,13.10685443878174,2126.545575304335,7.618709564208984,656.0092215151855,1870.860660425063,0.6587839722633362,6.377580642700195,-5.834251403808594,5.629365921020508,23.11492919921875,Unripe
17.70700836181641,-15.79836654663086,0.0110713308677077,117.2941665649414,5.868589878082275,2.134995698928833,12.35661029815674,2078.251940708849,7.347617149353027,567.8577290931161,1721.402931414758,0.6727861166000366,6.97941780090332,-7.310122489929199,5.394958019256592,21.28910064697266,Unripe
15.285813331604,-18.87406730651855,0.0074840146116912,116.6429977416992,8.77804183959961,2.263320446014404,12.4534387588501,2193.057023487869,8.566305160522461,601.339401721696,1828.076850137946,0.6847379207611084,13.08860492706299,-1.313126087188721,6.173610687255859,28.25760841369629,Unripe
