PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,Label
-5.850561804646796,3.126761396278422,0.536329782306358,-4.052916009393303,0.1447755599624419,-3.180857518555828,1.1800726980247227,3.642706903772229,1.956426775832206,4.208443560666637,-1.3756272707249944,-0.2827872391971501,-1.8271625671796596,-2.710548905797727,-0.2832924375385909,-0.09057797424615256,0.6578908623027304,0.7842428815677447,-2.186585399547356,-0.6921629964788715,0.7554862695903326,-0.27362853895705147,-0.22325034376954328,-0.17755764361113635,0.5780844053687793,-0.19401451471453254,0.3757587860315235,1.5961826746299326,0.2979086027958678,-0.5969873391826781,Ripe
-4.3497404322092414,2.307122246047041,-0.027521541227318123,-2.279424691002147,-0.3379992990275117,-1.8086458046890572,0.5279685827354155,0.7540170528175811,0.890352887391286,0.5113069743020656,0.8199932612585721,0.5512320680328109,1.3422826102542005,-0.17539976067600285,-0.08762524422648627,-0.4985878851271039,0.8544204962438591,-1.6209773031896608,-0.8621289764657905,-1.0420511171670002,0.9611200764768815,-0.9415670951850449,-1.2288776315667547,-0.5699143678958504,-0.6767596806319977,-0.021116376898021604,0.949926243052744,0.20974740720253707,-0.333673235392801,-0.421029694930156,Ripe
-4.493943530873546,3.4665656700091354,1.4242485643713891,-3.493753180679271,0.988332033041176,-1.6064448289841888,-0.36561129164817685,1.1083215054060087,1.5171814918072517,1.60504196852758,-0.7869245239987502,-0.16926077304363388,0.4649741041516064,-2.3565974962466782,-0.37004575566096926,-0.5028437590672951,-0.28738555345816225,0.49952974230537794,-0.38248922542331387,0.8539317171974814,0.12365132617727335,0.28624049244672384,-1.6335074382884938,0.12764116542100185,-0.5220907014315528,-0.38096309638404513,-0.12988722115324258,0.8778539869746074,0.8184674012890015,0.2944644721408335,Ripe
-3.0241801225024436,3.17994043970395,-1.0671779599435374,-1.6351266956537491,-0.46408202682077104,-1.3250335396545316,-0.35564611061948354,-1.2920492346466914,0.10906387333617085,-1.462457128760615,0.09751734114362513,0.7981522283185586,-0.9552351238543343,-0.17141144766542044,0.3417412949845579,-0.7606709343387209,-0.7259557195899884,-0.16873285676915212,0.05345744115304459,1.1941996975794618,-0.5418893027320528,-1.2458642061554164,-0.034734181100757405,0.06372248101895078,0.48411889217378745,-1.2816344795720265,-0.015058190402007938,-0.6668123909112426,0.20797322635637244,-0.02036439556770837,Ripe
-3.051897789070879,1.884531933948887,-0.8972493449763811,-2.869081086631933,1.0217266498881836,4.014564312925366,0.1773059621123757,2.088881253471407,0.1501419676096476,0.3699402916271517,2.224718183944383,-0.14769227768893156,-1.8137523042330135,-0.6042857720430254,0.43724304259256325,-0.7464489947140813,0.056893970674487454,-0.889031748296752,-0.8552611158227154,0.6092063421696184,-0.5067795266436719,-1.1207995124284924,-0.2141147126964457,-0.4829304145110712,0.7423813147605282,-0.921906104397785,1.5078274623588102,-0.0819359547871822,0.3838690916685363,-0.419359018329156,Ripe
-3.554376749751674,3.453417576941574,1.2920866871952859,-0.5646203113319876,-1.3209423033987258,-1.4798989831938714,-0.9210854588720686,-0.17006343137253305,-1.2652299023687956,-1.5567210995071383,0.45949066676253253,-1.54230872654987,0.5033357040812728,0.3887610725971768,1.1265488598100717,-0.57852642635413,0.5449691466094164,-1.4175897968862992,0.6458585410527107,1.9086476845100266,-0.0010691755819232135,-0.04755795472097212,0.6267508797551622,-0.015729064352888376,-0.09645859259166831,-1.245769892955247,0.5341530300469597,-0.3029535509413525,1.383687820843742,0.3728097393779578,Ripe
-0.346944733246109,2.5274393782904068,-2.192390741705907,-5.1706783482089085,1.2792778607675925,3.942813050082264,-1.536308511726731,0.30202540587913007,0.17901447676829058,0.29639185991532646,1.486380517900382,-0.11700726953305676,-1.4952150558792263,0.22765481433309356,-0.8212504980120646,0.26887677457050063,-0.4272073374685106,-0.3562057585301282,0.7087031849342942,1.7291280652245855,0.3456882135692898,1.083987295525339,-0.6421988777675629,-0.7618683697985126,0.042499041431297964,0.2727025304068569,0.57702330230802,0.11068269807113999,-0.42569347500704313,0.43922558231784625,Ripe
-3.6991236118282846,2.661889622380934,0.2189071984656474,-0.3776626502397703,-1.0914876955837278,-0.8030127476582002,0.41909341343216777,-0.7213487545345388,-1.4165421838962375,-1.7940459380167766,1.423138443537541,-1.2747062556055868,-1.0671021474507196,2.9410175975838624,-0.9349932868047046,0.15476287637515718,1.704394968606281,-0.3781085322666571,1.9018041757991777,1.0780023619594035,-1.069886797536652,1.1750858191413687,1.0533044218376786,0.7409469159585789,0.28898301586288266,0.7314910059064972,-0.6629727900275054,-0.6698300633963976,1.5947007897594623,-0.23262568832420508,Ripe
2.114386174191368,0.43275127554674364,-0.912794134290268,-1.1987932232788,0.17741882864062317,-0.8921440032329012,2.301333619619183,-1.857686237129836,-0.8453673186786081,-1.3855206009180867,-2.5112570924354864,-0.0386652285883408,-0.3272526590827337,-0.6713571125981587,-0.6609340283263384,-0.8789773184357303,0.3835747674890419,-0.02646905379263067,-0.40367539397971985,-0.023654623839656313,0.6962833749677084,1.8675940444608419,1.9921423349581893,0.1779989887257891,0.5408902843896539,-1.0223203959384635,0.042941001683945636,-0.5387529405781241,-0.22147439358543905,0.12059044857392592,Ripe
-2.0474737587118534,-1.0264332217536067,-2.922122081069568,0.32331401957621236,-5.227002016849876,-2.138343372502165,1.0611768084529478,-0.24190741198702906,-0.3379093389257534,-1.7373518620494877,1.062635061880663,1.511197988890971,1.3868754623496844,0.38488339066933736,0.10783910519489501,0.7684208501900661,0.06964269432301398,1.203576779966744,0.760051927709115,-0.04716698688275953,-0.9133052828331374,-0.4930421247162534,-0.1771314450994938,1.556623891011889,-0.7048611831849997,0.20462304097458783,1.8085675367779657,0.7949493702675801,1.2289591768275796,0.909379035279021,Ripe
1.8063640443353923,-2.7865952605956115,-2.5877042501235668,-2.140309625458045,0.6182526007717248,2.5564019244538922,1.9399051650075996,-0.26684680793322424,-0.8392277695019745,-2.4279701035934993,-1.1469317598118434,-1.5174271759112266,0.3384494094251735,0.9496316573843155,-1.1975040142079223,-0.693202282470084,1.1975441532925477,1.6210256126946798,0.673975203512226,-0.1667213779944937,0.7663193556286606,1.2750975347684217,-0.3289592720807281,0.18428470809138306,-0.7157175722137632,0.8039578457262997,-0.21143467138546884,0.33671066546022205,-0.7988966054652705,-0.3899428374473746,Ripe
0.26368895908571816,-0.21893147719849482,-1.737711872727754,0.21926615319967027,-2.3242734986723033,-1.1912689171377635,1.0759931932110471,-0.9115359602467513,2.424972691120579,-1.1094887649263645,-1.5936277365675169,0.21152304594058693,-1.4813863630624138,0.22321329010665494,-1.4505718921503026,-1.0523463097346928,1.3666164348971896,1.870549779585258,1.5768838229200666,-0.9395645862619533,-0.46040506635949463,1.01765551003584,0.5883784180654662,-0.34475878956892725,0.004817472380092563,1.4659231052592765,0.6705736705963529,0.726818549379181,1.05965077234229,0.4566605159619939,Ripe
-3.467635584906934,4.447232379101006,-5.080158913497681,-3.0386836296183155,-5.44584977786356,-2.9486051245761304,-6.913700081196235,-2.2027600138320387,2.0069708404156144,-1.8036514374483508,-1.0786221332369346,-0.7614414388341637,5.164861994368537,1.1294126468099426,0.28443298969236414,0.33518072719957914,0.039104293238734385,-0.22380470914283035,-0.07937230609500401,-0.04896955291085178,1.6485671707186649,-0.2596451699525069,1.2200793675506532,-0.5229554238241504,2.4148195705048994,0.06590768263853511,-0.31906959776049604,-0.05960111113221015,-0.7784965062841834,-0.2413491518339132,Ripe
0.6038666199185659,-3.6932778046843606,-2.9849096035229667,0.037077721746229315,0.12826562443633965,3.5927126482426184,1.0503807015574211,-0.734378292669682,-1.6690968458862396,-1.757384028641914,-0.9377385356739479,-0.7332826637063545,-0.45708641621866314,0.8580492150669489,0.01720369893127457,-2.7265576646285488,1.703247072705431,0.2794007627296234,-0.2098255836452889,-0.758214152469694,0.20078393340344228,0.06984746953682756,0.35916861523274873,-0.14497395542626232,0.5018044601261303,0.31548654743163085,1.346350850213503,-0.5657645252585961,0.6932436349042671,-0.6984536468325143,Ripe
3.1544330565006136,-2.3180472021105833,1.9375837669374263,0.27208426157867543,-0.7040917835218903,-1.4455075805733284,1.844961693695907,-1.0974093281406154,0.7589132294929696,-1.173978010999537,-0.8223639717423012,-1.7714237412264495,0.7594916084819248,-0.44607690350691104,0.5193222162493903,0.36957155014645515,-0.6130521993197652,-0.8027923546601188,0.15958150797555629,-0.7088516132926763,0.3650922369750741,1.675699187697092,0.6227343680806756,0.42675447964191343,-0.30990125230498045,0.4932859322581559,0.3742454859303313,0.023038686927852582,-0.4873724840404309,-0.7961321059775638,Ripe
2.685038112014927,-2.4410509710795116,-2.510801905446635,-0.9838340668263387,2.170907683534244,5.394151132516555,2.8886022157824005,-2.241122437685305,0.22672177400278,1.236605383805344,0.6837595357067393,-1.5943762393810506,-0.006225667777505326,-1.3356815698262154,0.9197493542116767,-0.22617458293129156,0.037899564703500525,-0.02073807989882248,-1.032788267387118,1.3614021154685534,0.48351143907551225,0.43303732168832065,0.34256131068452367,-0.1726117286049774,0.06829894259598536,0.3886285923402778,-0.04009404543779764,0.5788021167985838,0.268494541618633,0.36360081790807447,Ripe
0.44321833852532055,-5.374634408782232,2.1995594898122754,0.9291549179258699,-0.6587343241050364,-1.311538381376857,1.7110839936139444,-2.4011417849715624,-0.6886023996538041,0.5424619712469189,-1.5271126714260121,-1.533822609929154,1.2350736518137297,-0.7189471553810094,-0.5210353175759841,0.4112211163764616,1.0432088479070876,-0.47208879364101164,-0.6190168129553544,0.14460404805441227,0.6427703046524487,0.9048565928059581,-0.39508792886398386,0.6606794614310835,0.4329140754628799,0.27353915842208054,0.38912933064072736,-0.05875445809861133,0.45271274994040284,0.2526802259222775,Ripe
4.245560924105649,-4.010434600054308,2.93634759100901,0.2815291294317846,-1.191762091576297,-0.9865077644180416,1.0819291283671117,-1.731470951842252,1.038309578958393,-0.06409265239517305,-0.9257113490701752,-1.2308235554810711,-1.2612118209209962,1.0431064125872802,-1.9491987715050876,0.3470477305907666,-0.8880612007469468,0.09891573868495088,-0.29173954860707835,-0.35754404312868304,0.870076571535911,-0.5296326881417677,-0.12526741087104545,-0.7506358470718135,-0.6867847533908162,-0.17452658612301292,0.20111298225537486,-0.13887224829539385,-1.0175803952475775,0.019482808403896327,Ripe
4.245560924105649,-4.010434600054308,2.93634759100901,0.28152912943178465,-1.191762091576297,-0.9865077644180416,1.0819291283671117,-1.7314709518422524,1.038309578958393,-0.06409265239517305,-0.925711349070175,-1.2308235554810714,-1.2612118209209962,1.0431064125872804,-1.9491987715050876,0.3470477305907666,-0.8880612007469428,0.09891573868495317,-0.2917395486070784,-0.3575440431286824,0.8700765715359123,-0.5296326881417677,-0.12526741087104518,-0.7506358470718151,-0.6867847533908165,-0.17452658612301292,0.20111298225537513,-0.13887224829539385,-1.017580395247577,0.01948280840389543,Ripe
4.25542507042028,-3.7446775874504943,0.7103179210219467,-2.3917869872314994,1.2811070679170855,-1.4232762981502511,-0.9512780020907223,-3.7879250076643776,1.2366562035318944,0.05213293787099917,0.054316430632902195,-0.07761715816035208,0.6864543143780241,0.3070880671234596,0.12194426372985517,-0.18407685758467446,-0.6748394113009409,0.4313310282562019,-2.6005851767155903,-0.21829019604339012,-0.8111142731277122,0.9404259058406582,-0.42868120070354276,0.3478889686515095,-0.0877976633348589,-0.3001234870738648,-0.21706069097410238,-0.5038241919534392,0.503984889536957,0.3094029372504508,Ripe
4.344661978128101,-6.38941577006746,0.7938784311754022,0.8459708451732186,2.332623240164947,-1.8326680152775576,-1.865906216490798,-0.8622023541305873,-0.5186896289310814,-0.2356209983782749,0.5509485087630919,-1.3125654924745866,0.028278591883799425,0.6955020559899124,2.327676656026769,-0.21889666117289866,-0.3328481508288349,0.900843639732602,-1.4863757718726636,0.5868481667936167,-0.005263908516781917,1.0197950826672928,0.5334745697653165,-0.09872752351214469,0.46765560242366055,0.2902055178907878,-0.6339456187863102,-0.9730869438442197,-0.005689485234172426,0.3655338651137407,Ripe
2.5537207096105963,-4.963351788565109,0.3915398797673721,-2.3928870059835323,0.16069324554447362,-2.26740099439673,-2.347727505730148,-0.6490120071817294,0.7520313309833816,1.4567517173174902,-1.6564107115087972,-0.23912053811553344,-1.4248447581045307,1.0817233792465595,-0.4313936922294796,1.3564486485831229,0.4446104260571325,0.654817683571519,-0.6060597314791224,0.6195982901604556,-0.9176673478895885,0.6367743027024624,-0.3576620138437046,0.9739891876584444,-0.025395302769773392,0.39849132375043916,0.6552929498803514,0.22343363752026357,0.4546610297563422,1.490744572764665,Ripe
6.1212808862388455,-4.182744609016163,0.8860256265077211,-1.282834511059835,2.409284347117792,-0.4506957165269068,0.43279041841518084,-0.9144482461397694,5.343528225100827,-1.5502766376967303,0.9054697116796322,-0.9162781825248871,-2.7995715068617777,0.6613739676634425,-0.6957417816500769,-0.9796183175513664,-2.2901471722483002,1.1790700236112768,-0.6906506287051686,0.5842882883152016,1.0965875981859026,-0.23295351009160448,0.6335755970479495,0.7651453470818559,-0.20856649782825581,-0.2423269429795465,1.0949729186098707,-0.9409051012963169,0.9444879424324466,-0.5966533895373349,Ripe
-0.49559590875188275,3.536360316556376,-5.110696723813893,0.16744679693200526,-2.847172034513087,-2.7409276035016203,-4.142663585267291,-0.8084307987388434,4.516015029813735,-1.6740021945109438,0.9159807233398373,-0.36100096946679805,1.7485524023934509,-1.3848796847265363,0.6622868937081193,-0.7713466965741709,0.025915955528405525,0.7850613151002085,-0.40414619667450263,0.4140973812511752,2.4816986825396317,-0.4863634236103328,0.36515527189905045,-1.0995530065457892,-1.0000198325814682,0.3205640035504862,0.5515358417173802,-1.81138937757921,-0.20783965203501595,-0.22685030187940772,Ripe
3.3822666453432193,-3.2340666953013137,1.2594131200407055,-1.4634790964188302,1.7900550095787306,-1.3013046005907232,-0.8737467435343663,-1.0644915646547652,0.6529470905379282,0.5643502357937104,-0.07888666203669127,0.4990028973846198,0.638737242676166,0.7535156977617191,0.7875988977707843,0.32641126315098595,-0.3728739148041413,-0.491563864263856,-1.3689528216754705,-1.1862944844815673,0.6552183818144528,0.33894582597665784,-1.770571956607742,0.8664480695263685,0.5828223815791367,-0.04447775510228372,-0.4353350780785013,0.017911827547798763,0.9880558690432725,-0.43968706096759513,Ripe
3.3462662591358865,-4.338584333900321,1.4263033843837918,-1.1358363398200095,-0.031964892708438254,-2.0843340897008353,-1.0234279428558615,1.0873443892457593,-2.0814521139363813,1.9581438475858952,1.6745219205031787,-1.9496145846266741,0.25990638833745183,1.1531290575591981,0.4019689740917752,0.6763783329852239,0.5802240034715358,-0.33298095680141776,1.5969282898278991,-0.3644953101656586,0.1306555326505437,0.5592172738651054,-1.1477935169282285,-0.29793609307368013,0.8171253375188025,-0.2571618404204468,-0.01939957548380191,-0.07540956688234393,0.24685504983613651,-0.015411857286289861,Ripe
3.6155959543197684,-4.178977113031508,1.3378369220803978,-0.8688687726553507,-0.6881891562914402,-2.251664773031703,-2.4267580244962224,2.1094747065264636,-0.45180911627307657,-0.48197149959845487,0.689958308927074,-1.2619853185499426,2.4649035909274697,0.4202499352224535,1.9398031327746292,-0.1771649124765289,-0.6368207999296647,0.3311908608352389,1.5601739066261848,-1.35364246286324,-1.2619942797499815,0.26357908827337884,-2.1717481933501244,-1.430772916744469,0.4340462937650291,0.3981404794886854,-0.3566515191613245,-0.5491340671834193,0.4912846220984673,-0.8637034688575024,Ripe
2.637788713538166,-3.1039378001662183,1.4855124466176908,0.9082581345512588,1.9952202413465043,-1.263505579031833,-0.173691911307017,2.1141407556962877,2.755844689894851,2.9697850858640913,-0.521095410114501,-1.0109282750981918,-0.06785452232606135,0.7575520363066274,1.4709568721732156,0.8366561420618633,1.0922961207872408,-0.3635233350332112,0.8814166475001255,0.45028558310058153,1.1788313130111059,0.8254386456509217,0.6170466696212372,-0.6833520288194779,-0.20194131960431863,-0.5962138288714623,-0.5209410642876399,-0.8850282889798838,1.008390536006945,-0.3811084603342633,Ripe
4.477898158991633,-4.239050270766366,1.5484581887510043,0.7735566846039921,-0.550881977412081,-2.8294307523691833,-1.8796242995794312,2.480537298740945,-0.2970185144216851,0.3180934328290398,2.6094640724927345,-0.9550715442110145,-0.45219764612632635,0.8273676032438075,0.32197872703486724,-0.6130894648482162,-1.5268941185378393,-0.04411700207949349,1.1819517051309076,0.6765219532524152,0.5846241041037104,0.09459896658112364,-0.3058679362600835,-0.7642198900270615,-0.14373991079506873,-0.19515262700127192,0.9596820793372357,0.4235921625160991,-0.48958265124847783,0.6335258113428329,Ripe
-1.7710416513455376,-5.374943514940163,3.072923110543305,-0.4957561894647404,1.1962902572542162,-1.348750988232281,0.06815686201414432,-4.810071332996758,-0.6372702911220509,2.199223641940767,-0.5156877348267785,-0.8575465078212282,2.927153949380959,-1.8270619853415602,-0.17144929629388206,-0.517161662172137,0.12636730002426821,-0.9867198123287505,-0.7296533665087119,0.8146382449876363,-1.164649954221296,0.08880811767518895,-0.7010982329821492,0.34015141657112924,1.5382213658239132,-0.09267463448396396,0.4064138981336885,-0.10326047805287915,-0.42419214763948887,0.5254212150736266,Ripe
-5.847535307439936,-4.762699938935721,1.5052641843728307,3.952176111898423,-3.0236415683266418,1.5307047494197248,-0.8102344331790523,1.2065264641783409,1.5423182402382984,-2.9080645354718637,2.732191048129586,1.4783215053490892,-0.2724162454988526,-2.8687741971792255,-0.4746438391096374,-1.2539614391529277,1.7200603062691098,-1.7799631933813078,-0.2966255018122259,-0.33460818001926634,1.6613444443259315,0.6889468830654315,-0.6324793689671444,0.3952655461620116,0.316482893923694,0.11849834095295364,-0.9512388417995793,-0.018515124142992615,-0.3779423790121313,1.3466919926162868,Ripe
-6.6014210847024275,-5.338490316440568,3.6473142782624945,4.916064161031015,-3.394557081009871,2.3214374804562516,-0.19529860685184067,-4.997376040374698,-2.7042369122865155,-0.20489363590128437,-0.47148457073135425,3.134068639218696,-1.7132814653553232,-0.051572670481719055,2.277047977788859,2.1515579616885527,-0.6665956097969956,0.3376056435328185,0.25184651135207203,-0.9794766922230617,2.2302058992403797,0.5059325825705512,-0.4679540516712362,-1.4618957804503188,0.11557497694044001,-0.9860075670391479,-0.635126418717134,0.7624425337691793,-0.2898317177803253,0.09481783799100606,Ripe
-3.922079774886979,-8.977559596292043,-4.919674364343624,0.0692620102373819,-1.9806300696397463,1.7747274144868597,-6.138807485339019,0.5571086978326593,-0.4585214066488541,1.341491206198621,-2.8121687347620536,1.4379788213256879,-0.4058307233086022,1.2369624526588967,-1.760050126067421,-1.6970004439946684,0.5632427146719218,-0.2135942564182674,-0.2643477593457887,-0.024592863292395174,-1.6994299228347858,-0.577588388796094,0.8596219957207942,0.008373217567994343,-0.1803991707083926,0.2850193309826684,-0.5569207691678676,1.025399490442141,0.20118981591954505,-0.4805828605023595,Ripe
-3.922079774886979,-8.977559596292043,-4.919674364343624,0.0692620102373819,-1.9806300696397463,1.7747274144868597,-6.138807485339019,0.5571086978326593,-0.4585214066488541,1.341491206198621,-2.8121687347620536,1.4379788213256879,-0.4058307233086022,1.2369624526588967,-1.760050126067421,-1.6970004439946684,0.5632427146719218,-0.21359425641826724,-0.2643477593457887,-0.024592863292395174,-1.6994299228347858,-0.577588388796094,0.8596219957207942,0.008373217567994312,-0.18039917070839254,0.2850193309826684,-0.5569207691678676,1.0253994904421413,0.2011898159195458,-0.4805828605023588,Ripe
-1.7158262068439665,3.360009298161642,-5.352470455445745,-0.26786702645774013,-1.9268867528247384,-4.456151448564363,3.3526191712489806,-2.046078329462287,-0.657621748879598,-0.14189532441332126,1.3213217086664488,0.7428990807931841,0.29712701865535207,0.08337210794729548,0.872608167377994,0.7684993459804924,-0.3800114386016922,-0.6742258320826967,-0.9691939970644037,-1.5791956175054433,-0.9021805710296561,-0.634882582301347,-0.5809224681859813,-1.908908147097714,0.1284470964895836,1.2635941248849352,-0.8856970947740597,-1.6601920387102116,0.2573900555313138,0.6200872828532763,Ripe
-5.96133250294955,-5.420633847946719,-7.698907451630196,3.083155236430484,-6.792464535791898,5.139459008381005,2.7642324794477444,1.5538338017719764,0.15220333061160507,1.0290339302432094,1.9716951888017622,-0.5191179196757421,0.11083520872365447,0.22156530567796734,-0.4993531146312705,2.02055155674991,-0.13026044108062843,-1.8116954275413935,-2.4393272289646895,-0.8906073803927157,0.5448849600158437,0.17392316361586657,0.8774489639137056,-0.6975770962870815,-1.5781571843968945,-1.1666206961978243,-0.4821767710916339,-0.2389098773580778,1.534254571995172,-0.10158707845708576,Ripe
-1.1294292673777375,-7.458236205167839,-1.782433739622343,2.29710688003049,-2.5069502317821777,-2.731774444037383,2.1613397290606513,1.0198890064191075,0.8224171878051397,-0.07854608099557985,1.361151347380828,0.9230553746205299,0.6411728305740682,-0.2598512952276161,-0.010891313437327252,0.6553766712111434,0.8774492083827957,0.7293815399906407,1.157466229653479,0.2834275760363579,0.6002746052391497,-0.42090292127690776,-0.7611992897162779,0.8809329025849237,0.06881099361958196,0.5272652886033218,-0.21001414141629487,-0.607409375619135,0.26601698778958266,0.5184423660513265,Ripe
2.7264032893744634,-4.930854969551558,-0.9351028851542444,-0.5544306335626698,-1.7365625053087594,-3.9596334704421365,2.0961498229537874,0.18998810801159027,1.5811345005098005,0.43121614648062273,0.2009392397306261,1.0357763043064179,-1.1824312438210323,-0.5117572187550603,-1.410042508274135,-0.4423915620012237,0.8078947788050006,1.2859280934866164,-1.0784488539851813,0.5911658103903609,-1.1406537462417354,0.10297382046399912,-0.01032526816204108,0.6134317433433186,0.09686526488253586,-0.11917457019976774,-0.2988752170693177,-0.429770818275342,-0.30060047652701144,0.3168341959544135,Ripe
