PC1,PC2,PC3,PC5,PC6,PC7,PC9,PC12,PC13,Label
-3.0241801225024436,3.17994043970395,-1.0671779599435374,-0.464082026820771,-1.3250335396545316,-0.3556461106194835,0.1090638733361708,0.7981522283185586,-0.9552351238543344,Ripe
-3.051897789070879,1.884531933948887,-0.8972493449763811,1.0217266498881836,4.014564312925366,0.1773059621123757,0.1501419676096476,-0.1476922776889315,-1.8137523042330137,Ripe
-3.554376749751674,3.453417576941574,1.292086687195286,-1.3209423033987258,-1.4798989831938714,-0.9210854588720686,-1.2652299023687956,-1.54230872654987,0.5033357040812728,Ripe
-0.346944733246109,2.5274393782904068,-2.192390741705907,1.2792778607675923,3.942813050082264,-1.536308511726731,0.1790144767682905,-0.1170072695330567,-1.4952150558792263,Ripe
-3.6991236118282846,2.661889622380934,0.2189071984656474,-1.0914876955837278,-0.8030127476582002,0.4190934134321677,-1.4165421838962375,-1.2747062556055868,-1.0671021474507196,Ripe
2.114386174191368,0.4327512755467436,-0.912794134290268,0.1774188286406231,-0.8921440032329012,2.301333619619183,-0.8453673186786081,-0.0386652285883408,-0.3272526590827337,Ripe
-2.0474737587118534,-1.0264332217536067,-2.922122081069568,-5.227002016849876,-2.138343372502165,1.0611768084529478,-0.3379093389257534,1.511197988890971,1.3868754623496844,Ripe
1.8063640443353923,-2.7865952605956115,-2.5877042501235668,0.6182526007717248,2.556401924453892,1.9399051650075996,-0.8392277695019745,-1.5174271759112266,0.3384494094251735,Ripe
0.2636889590857181,-0.2189314771984948,-1.737711872727754,-2.3242734986723033,-1.1912689171377635,1.0759931932110471,2.424972691120579,0.2115230459405869,-1.4813863630624138,Ripe
-3.467635584906934,4.447232379101006,-5.080158913497681,-5.44584977786356,-2.9486051245761304,-6.913700081196235,2.0069708404156144,-0.7614414388341637,5.164861994368537,Ripe
0.6038666199185659,-3.6932778046843606,-2.9849096035229667,0.1282656244363396,3.5927126482426184,1.0503807015574211,-1.6690968458862396,-0.7332826637063545,-0.4570864162186631,Ripe
3.1544330565006136,-2.3180472021105833,1.9375837669374265,-0.7040917835218903,-1.4455075805733284,1.844961693695907,0.7589132294929696,-1.7714237412264495,0.7594916084819248,Ripe
2.685038112014927,-2.4410509710795116,-2.510801905446635,2.170907683534244,5.394151132516555,2.8886022157824005,0.22672177400278,-1.5943762393810506,-0.0062256677775053,Ripe
0.4432183385253205,-5.374634408782232,2.199559489812275,-0.6587343241050364,-1.311538381376857,1.7110839936139444,-0.6886023996538041,-1.533822609929154,1.2350736518137295,Ripe
4.245560924105649,-4.010434600054308,2.93634759100901,-1.191762091576297,-0.9865077644180416,1.0819291283671115,1.038309578958393,-1.2308235554810711,-1.2612118209209962,Ripe
4.245560924105649,-4.010434600054308,2.93634759100901,-1.191762091576297,-0.9865077644180416,1.0819291283671115,1.038309578958393,-1.2308235554810714,-1.2612118209209962,Ripe
4.25542507042028,-3.7446775874504943,0.7103179210219467,1.2811070679170855,-1.4232762981502511,-0.9512780020907224,1.2366562035318944,-0.077617158160352,0.6864543143780241,Ripe
4.344661978128101,-6.38941577006746,0.7938784311754022,2.332623240164947,-1.8326680152775576,-1.865906216490798,-0.5186896289310814,-1.3125654924745866,0.0282785918837994,Ripe
2.5537207096105963,-4.963351788565109,0.3915398797673721,0.1606932455444736,-2.26740099439673,-2.347727505730148,0.7520313309833816,-0.2391205381155334,-1.4248447581045307,Ripe
6.1212808862388455,-4.182744609016163,0.8860256265077211,2.409284347117792,-0.4506957165269068,0.4327904184151808,5.343528225100827,-0.9162781825248872,-2.7995715068617777,Ripe
-0.4955959087518827,3.536360316556376,-5.110696723813893,-2.847172034513087,-2.7409276035016203,-4.142663585267291,4.516015029813735,-0.361000969466798,1.7485524023934509,Ripe
3.3822666453432193,-3.2340666953013137,1.2594131200407055,1.7900550095787306,-1.3013046005907232,-0.8737467435343663,0.6529470905379282,0.4990028973846198,0.638737242676166,Ripe
3.3462662591358865,-4.338584333900321,1.4263033843837918,-0.0319648927084382,-2.0843340897008353,-1.0234279428558617,-2.0814521139363813,-1.949614584626674,0.2599063883374518,Ripe
3.615595954319768,-4.178977113031508,1.3378369220803978,-0.6881891562914402,-2.251664773031703,-2.4267580244962224,-0.4518091162730765,-1.2619853185499426,2.4649035909274697,Ripe
2.637788713538166,-3.1039378001662183,1.4855124466176908,1.9952202413465043,-1.263505579031833,-0.173691911307017,2.755844689894851,-1.0109282750981918,-0.0678545223260613,Ripe
4.477898158991633,-4.239050270766366,1.5484581887510045,-0.550881977412081,-2.8294307523691833,-1.8796242995794312,-0.2970185144216851,-0.9550715442110144,-0.4521976461263263,Ripe
-1.7710416513455376,-5.374943514940163,3.072923110543305,1.1962902572542162,-1.348750988232281,0.0681568620141443,-0.6372702911220509,-0.8575465078212282,2.927153949380959,Ripe
-5.847535307439936,-4.762699938935721,1.5052641843728307,-3.0236415683266418,1.5307047494197248,-0.8102344331790523,1.5423182402382984,1.4783215053490892,-0.2724162454988526,Ripe
-6.6014210847024275,-5.338490316440568,3.6473142782624945,-3.394557081009871,2.3214374804562516,-0.1952986068518406,-2.7042369122865155,3.134068639218696,-1.7132814653553232,Ripe
-3.922079774886979,-8.977559596292043,-4.919674364343624,-1.9806300696397463,1.7747274144868597,-6.138807485339019,-0.4585214066488541,1.437978821325688,-0.4058307233086022,Ripe
-3.922079774886979,-8.977559596292043,-4.919674364343624,-1.9806300696397463,1.7747274144868597,-6.138807485339019,-0.4585214066488541,1.437978821325688,-0.4058307233086022,Ripe
-1.7158262068439665,3.360009298161642,-5.352470455445745,-1.9268867528247384,-4.456151448564363,3.352619171248981,-0.657621748879598,0.7428990807931841,0.297127018655352,Ripe
-5.96133250294955,-5.420633847946719,-7.698907451630196,-6.792464535791898,5.139459008381005,2.7642324794477444,0.152203330611605,-0.5191179196757421,0.1108352087236544,Ripe
-1.1294292673777375,-7.458236205167839,-1.782433739622343,-2.5069502317821777,-2.731774444037383,2.1613397290606513,0.8224171878051397,0.92305537462053,0.6411728305740682,Ripe
2.7264032893744634,-4.930854969551558,-0.9351028851542444,-1.7365625053087594,-3.959633470442137,2.0961498229537874,1.5811345005098003,1.035776304306418,-1.1824312438210325,Ripe
-0.1115370728065233,-2.8324205521876222,0.7823574767495401,-2.447658147867595,-2.742962965249085,2.5257477727558055,0.2017438148976312,-1.1758243285865408,2.0731077826412094,Ripe
2.265679955533944,-2.600780946113774,1.042853645472097,0.6652072753743401,-0.0960045275832267,0.3991807986639912,1.6186246500569477,-1.232342251125896,-2.379997195953484,Ripe
0.6329789723294625,-3.77642635482583,-2.477513787106262,2.7952748243802352,2.884898873166602,-0.0736204812692361,1.3896348001180137,-1.512256127552255,-0.282372312768859,Ripe
2.8419277542190566,-2.360781650272418,-0.2459111930124593,-1.7239050651551648,-1.8348436544976023,-0.085159556100065,1.3375536943576736,-1.4754430797474845,-1.1047655112381978,Ripe
2.2645042471064945,-1.698349624890918,0.9004198619664351,-2.578555079734502,-2.4262923691045555,0.5020353649628635,1.4535870940704116,-0.1109546212636143,-1.4193609961726992,Ripe
1.5964014051202835,-1.2394122558243157,2.6453388992362226,-3.5023174395737446,-0.4959500029522785,5.857397753123236,0.7630343646529929,-0.0425015708023751,1.6640596581625424,Ripe
4.263145921637819,-2.3244012626593955,-0.1781675441479065,-0.7300758230527609,-1.7573851677386656,0.5417855793100561,0.7154181704623402,0.4125031362055322,-1.1004407993919585,Ripe
-2.0373837511166903,3.552674900672492,-3.21725539748799,-2.3707074659929206,-2.8139721382826908,1.690918106280393,0.721352834331539,-1.0918255308317673,-2.6392544158521027,Ripe
5.03335408265364,-2.7759239485706075,-2.498510531700639,1.5037946227553447,3.976069490125147,0.0831689286569739,0.9062690872707434,0.4841000668849649,-0.0739398104134557,Ripe
-4.562206705120552,3.908594183814276,-1.2321809689118963,-1.5905142102734195,-2.5307120921626955,1.166452540652433,-0.3069354321813061,-0.8710464474893634,-0.6950767874468111,Ripe
-1.9309944486270636,3.4919043890673596,-2.826546619581072,-0.8953644251278075,-3.6831396247378825,-0.6439667846111551,0.2342566421062645,0.5300856574510272,-1.2957225686958076,Ripe
-1.1009996401511972,1.1236793811977677,-4.399768134348533,2.5704880742157443,0.9812637328377308,0.2170117409261247,-1.3633515695393892,-2.2846981985806356,-1.8732223620664392,Ripe
-7.966451723893813,-3.849151656019111,2.7797884328505065,6.144765784190127,-2.6216180465057595,3.324602384891757,2.0562826264549403,5.783843687354011,0.1134680488540949,Unripe
1.0929280156453045,0.8853582966435221,3.683063481753331,-1.2893700083098862,2.0572232303519957,2.3143379297580533,0.0549498828407416,-0.9150115559365988,0.4863363486616833,Unripe
2.1386306609081367,-0.9873723700576896,0.5761391106320743,-0.9010034077492342,-0.1593955931457961,-0.7346518660971602,-1.1796260946821295,1.535892276492176,-2.003704456586423,Unripe
2.759100006045059,-1.5935166352044114,-1.248564047634059,1.549973029410609,5.346167856296851,-0.6068732906616715,-0.6913877775661058,-0.1476165029716832,-0.8846124096697798,Unripe
0.0332430836346299,-0.2994794986831122,3.110026051343017,-2.1538557141549486,1.836705886574552,0.1558277233751851,0.3355851400653067,0.0428415773522435,1.3086754678231136,Unripe
0.0477052952260212,0.578808493123263,3.0838688088337465,-1.461984556673499,2.0212879284975203,2.418176895763283,0.6650074818007707,0.6745853203693523,1.2318013767274891,Unripe
0.0902045601579953,-0.6923344600190202,-1.1291559914354403,-1.2848103937387256,4.983841347564737,4.565998927224599,-1.2303450006650176,0.1672601346836527,1.6285845857930736,Unripe
2.502939929271531,1.9634365450341829,2.5265650026795266,-1.9151671837885773,2.0327903221698995,-2.0560995188362083,0.9583379526177052,1.2675356332957763,-0.5823951691996286,Unripe
4.055542137344698,0.5651891296468319,2.141682712652636,0.1144582548848052,1.338919467772623,0.4134610498684076,-0.2973172357499564,0.7729394599844684,-0.4298409239234584,Unripe
5.787351736726282,-0.0112585314439112,0.8431609587043141,-0.0334973098011816,-0.0174233090534036,-1.4902883836913328,-2.4286995743965,0.5069834457732387,0.2229397327586871,Unripe
5.833030394220771,-1.2972470686101238,0.4448245367104392,-1.5912055666685854,-1.8606003574369392,-1.9528706081183451,-1.8593583338389523,-0.7534339252795567,-0.1738074669547351,Unripe
-4.697424685555088,-2.620256515237143,-0.9990398439158376,2.0586186052928355,1.0299165955460017,-1.1656771208744094,-1.9624613616515107,-0.7573679383531817,0.7214901954392037,Unripe
4.722737014993227,-0.4875195350905724,0.9927160325715504,-1.367715326852888,-0.7273834589678181,1.4013692133891524,-3.367763553072401,-0.5508804418470308,-0.4629062673867438,Unripe
1.344483100521664,1.1891571866809152,1.1801250229254474,-4.088092993033463,0.6615276532056011,-1.522010795218698,0.7608089801860449,0.5208422862985685,-0.2318551170371453,Unripe
2.6826961523731354,2.8642517986120364,4.666683537337978,-2.1183638821421384,1.28398098022753,1.924190248180642,0.0476781417319706,-2.483697737906408,1.4639597651616347,Unripe
4.373959313392057,0.1838576216633196,1.3968210732424762,0.3017651334611293,0.5281391865102504,-0.8371731761259791,-0.4161474519250535,2.0886355096739075,-0.0780617016224843,Unripe
3.121011271893274,2.4527549241047444,2.051277057340725,-2.091829732322808,1.186735041813416,1.8097205125742095,2.4456179941672307,0.7722606630024083,2.1624775598383823,Unripe
3.880185711038441,1.8245668987458352,0.4851564934066675,-0.5769299358432156,-1.62222635681857,1.095042490346395,-0.1920889197587983,0.080734798617409,-1.1172201254613467,Unripe
4.060844887841637,-0.0139848665088374,-0.6873458229030966,-1.5767750896378383,-0.0717422866249611,-0.4916734932766671,0.8067823977514744,0.4976883811035896,-0.082496774010795,Unripe
-0.1787892065081067,3.3596244720170625,6.282532407787264,-1.7752757625254487,1.9058674224095244,1.739617074587727,1.430735220904263,0.8438629465162633,0.8283819023822198,Unripe
-0.8378342803005998,3.408044858645665,5.886462187588967,-4.553804614582057,2.8448811185381806,-2.0118664838490283,1.076386221341171,-0.9377837579646454,-1.852792172386114,Unripe
-5.536007719120633,2.2219672473679517,4.020039762653472,2.367962793584496,0.0974749549207709,-0.9523950588349566,1.7500718004465134,-0.8001324301021436,1.2930387551173783,Unripe
-10.089442051650128,-2.446499741822001,4.048367491723372,2.8144006911245008,0.4543791053596147,-3.750766690487493,2.516889983824986,2.1941200853669804,-0.3906202053816443,Unripe
-2.145566993591318,-0.307198842210418,0.3393748641565599,2.417907730612885,1.1250573670919783,-2.9033305037101615,-1.9652376642467568,0.8887140574943495,0.4136988175384349,Unripe
-3.5059594314049143,2.764919409074884,1.5478979906150905,1.6570357186637965,1.2221139759237307,-2.8578622538287313,1.2493778090716323,1.1442467468646378,1.7075362984208975,Unripe
-4.160104851749904,5.771438961453256,5.714424073381733,-5.061120423035911,4.821250646751198,-1.1152907763216644,1.4443139107988403,-1.546683311235992,-1.4045266974235122,Unripe
-5.62041189114119,1.9655185519682372,4.188227010215295,-3.51662729382138,3.5319869760510945,1.1319521607667753,-0.1660384508398672,2.32364512210518,-1.2249450386041134,Unripe
-1.5546392802304572,0.709061122579352,0.5072345552778634,0.98847692294401,-0.7359630445002793,-2.535503184423702,-2.640336843569262,-0.3388839879320396,-1.2922669710856751,Unripe
-0.0874093504568585,0.944011310909291,-1.4205920003877364,0.5816804463030598,-0.1826933903124295,0.0778493636113728,-0.8993365099377442,1.311918358677349,0.535168423236564,Unripe
-0.410853301846061,0.9743326992024354,0.6743584733955328,0.1723133318415367,-0.4183688358247214,0.2073888770211867,-0.3986057163774912,0.4487620251394901,0.9773786261003092,Unripe
2.2049539155901243,1.712729744607228,-0.1260536437217293,0.1416620022492835,1.2929732534528915,-2.0522725743743635,-1.6918185480305754,0.1129884426609695,1.0489942141010264,Unripe
4.841976259249253,2.987476366894013,-2.386193741432466,3.5034365034906454,0.4730692452280394,2.5241031601398967,1.4914884794928172,0.6625165823902143,4.035918141302527,Unripe
2.073848497042855,2.8583893201423303,-0.0465739791384983,-0.3802991696346243,1.0604722945306293,-1.0406274113655136,-1.0946085270070087,0.8966122950423684,-0.057146643299407,Unripe
-9.335243913340197,-4.934955486939432,6.335391614328487,3.036984197397557,-2.349681177024842,1.8019438482457468,-5.99028061738572,-0.6201194418092658,1.1364421201347683,Unripe
2.8944668784592382,2.370436370396183,-0.489038686434211,1.512739853032411,-2.583214842017176,0.0924191209019796,-3.3841180782918987,-2.095375737995153,-0.7586019896041436,Unripe
4.939574379277833,3.809391659488421,-1.836925530844596,1.5851738136741451,-0.2988180653804054,-2.054641963591931,0.8453287759290198,-0.317138992619167,-0.3885548180959883,Unripe
6.202095116286187,3.506948075072374,-0.7549817210483155,-0.4623046887015253,-0.3397903103298086,-0.862354130148342,-0.5933504019496441,0.9639870013503484,-0.0696879967021736,Unripe
5.545867152244763,4.141334660850738,-0.3318579402356228,-0.3272469797617184,-0.2263534842404975,0.4131545714325557,-1.139139895564866,1.612982843041702,1.6724627354001549,Unripe
5.456266287835738,4.030842028867983,0.9520433788302616,-1.6446208989657072,-1.608353449595509,-1.4160337296724197,-3.6261690326527423,0.2440583796884807,-0.2821147219547337,Unripe
-0.5855364891198271,3.277243649635428,0.0113471311979126,2.9479793851620277,0.6751025875205687,-2.1667742906394105,0.1094921370600113,-0.695706184179773,-1.46373665863819,Unripe
-0.4954756609756782,0.5149528651197859,-1.8830063145961415,2.988629373909836,-0.6647160914595621,-2.1246208510188076,-0.8061837113907513,1.6066226987834415,0.8553473857114404,Unripe
1.7866419172990422,1.497609548126079,-0.0300319806614736,2.4341609031663056,-0.0056661131688007,-1.0854021845672943,-0.6080432906416359,-0.06135301937384,-1.5193489044447894,Unripe
2.609727253588378,3.3226566974683647,0.0285397056772562,1.569126153427846,0.925323759110635,0.2566854276415893,-0.4576259047881735,1.4616464515544136,-0.8124717370756853,Unripe
4.519052534809418,3.1871159358177494,-0.7447161079120147,2.4229240250124144,1.3992454640496734,-0.6168380808713317,0.1500348927932685,2.0268609813263203,-1.208243888110198,Unripe
-8.023723075512404,-1.8380708478979897,2.1497031387785603,3.2349989100928886,-1.97023221089984,-0.3237289393182165,0.9343849624626932,0.2662804777865278,0.6025390246625452,Unripe
4.74041119003104,2.8246741998062013,-0.8915918654115288,2.1141982221790623,1.3232264970714915,-1.8184476751089853,-0.3977855927576653,0.838107038137034,-0.8913112218925165,Unripe
1.6109351077804686,3.637304221962828,1.5228722609728582,0.0944103849064562,1.3304726093757615,-1.5509200387962494,0.0090264065013048,0.0627803568484583,-0.9799359576313388,Unripe
1.4155676662254706,3.293287245257486,-1.317602498938924,-3.4855105368296724,-1.0452559491511173,-0.0869686021289605,-0.6078316262316183,1.0935300347598855,-1.2480421159754136,Unripe
-3.273849466262158,0.0566870989830232,-2.2772322058136467,5.341316905204308,-0.1808421889691565,-0.105222128437763,3.079052161499347,-1.2459025318983863,0.6618598856751448,Unripe
-2.2170597479508816,-0.7249719682021144,-1.3677058178623005,3.38908708848804,0.2874640999264544,-0.7334249506839349,-0.6090507629968864,0.2432887401515207,1.038732293202813,Unripe
-1.485506423415042,0.829875864420078,0.6443485479886281,7.220016494502788,2.9611563911913423,1.6235926565637282,4.0480954519393775,-1.6757592433921331,1.4175595370374707,Unripe
2.4497187616656624,2.5367941646071688,0.4986883485200575,2.338274150380808,-0.6439413034760555,-2.891181067697608,-1.2285920971283812,1.340531968457911,-0.7332225341947649,Unripe
3.296650597352422,0.6844550347739846,0.1524432803743819,2.652200530097688,0.4515685256146525,2.28310379884717,-1.7413446560033368,1.4047163152342206,1.8397658350842776,Unripe
5.755325064115959,3.1848786248275935,-1.1626576678122909,1.5259693706868966,0.3594605376301713,-1.0561662711582005,-1.3385494279870265,1.6781820620816628,0.9469268395544188,Unripe
4.737815485378556,1.8908899801987649,-0.2754039428658925,3.4133099928497677,0.2852252172498711,-0.2298409543575622,-1.2242009625476211,1.8018076495694928,1.3664322069974928,Unripe
-8.2739891377625,0.8428410162729504,5.8925665444029045,0.017248215877128,-0.4463561073719898,-0.1699780713948301,-2.3939962494868237,-1.3644897734075088,-0.2346407883730136,Unripe
2.56268416919091,0.95159455599076,-3.065163200630577,-1.9644668492955668,-0.5337985675179738,1.1762314291489957,-0.9854474699041562,3.340992860344921,2.632168415876726,Unripe
-2.9802589936367805,1.5603891811870638,3.22582183190661,-1.1052356115063278,1.6397949516539945,-0.6227140828365524,-0.5040041743299915,0.956767314429042,0.7533833326992835,Unripe
1.6287861080461417,1.279248627127808,2.301399371647123,0.763860517403843,1.395492044690234,0.102234843873442,0.7495016626712859,0.3466807026633455,0.6189740183175138,Unripe
0.7042855533773054,-1.1052682542639338,-0.9738780013992564,-1.02715482269291,5.163779273706877,1.8891242837450368,1.636587508724649,-0.2531312768187118,0.9704516845205532,Unripe
